system,eos,step,pvi,component,mass_rate_kg_s,total_mass_fraction,hydrocarbon_normalized_mass_fraction,reservoir_watercut
binary,PR,133,0.3325,Heavy_squalane,2.888255913044129e-06,0.6122323049875896,1.0,0.34417903665439337
binary,PR,134,0.335,H2O,1.875078338204578e-06,0.3979602096422823,0.0,0.3558981571139306
binary,PR,134,0.335,Heavy_squalane,2.836644826003333e-06,0.6020397903577177,1.0,0.3558981571139306
binary,PR,135,0.3375,H2O,1.918459446026739e-06,0.40764786082533205,0.0,0.36700984668654585
binary,PR,135,0.3375,Heavy_squalane,2.787708868318362e-06,0.592352139174668,1.0,0.36700984668654585
binary,PR,136,0.34,H2O,1.9597074030125e-06,0.4168803799640017,0.0,0.3775751444734778
binary,PR,136,0.34,Heavy_squalane,2.741179223462279e-06,0.5831196200359983,1.0,0.3775751444734778
binary,PR,137,0.3425,H2O,1.999045356815879e-06,0.42570473053244945,0.0,0.38765120815183846
binary,PR,137,0.3425,Heavy_squalane,2.696804168547808e-06,0.5742952694675505,1.0,0.38765120815183846
binary,PR,138,0.345,H2O,2.036665746226726e-06,0.4341615206709936,0.0,0.39728732960577107
binary,PR,138,0.345,Heavy_squalane,2.654366621356365e-06,0.5658384793290064,1.0,0.39728732960577107
binary,PR,139,0.3475,H2O,2.0727220871908e-06,0.4422830390852403,0.0,0.4065228309068235
binary,PR,139,0.3475,Heavy_squalane,2.613693407008896e-06,0.5577169609147596,1.0,0.4065228309068235
binary,PR,140,0.35,H2O,2.107327731428001e-06,0.4500928571935054,0.0,0.415386746322979
binary,PR,140,0.35,Heavy_squalane,2.574656658566466e-06,0.5499071428064947,1.0,0.415386746322979
binary,PR,141,0.3525,H2O,2.140559486644217e-06,0.4576065407528128,0.0,0.4238987496677079
binary,PR,141,0.3525,Heavy_squalane,2.537169732703834e-06,0.5423934592471873,1.0,0.4238987496677079
binary,PR,142,0.355,H2O,2.172464421055109e-06,0.4648331028451231,0.0,0.4320708972487854
binary,PR,142,0.355,Heavy_squalane,2.501179533641785e-06,0.535166897154877,1.0,0.4320708972487854
binary,PR,143,0.3575,H2O,2.203068564306033e-06,0.4717769120255134,0.0,0.439909856532866
binary,PR,143,0.3575,Heavy_squalane,2.466656698101239e-06,0.5282230879744866,1.0,0.439909856532866
binary,PR,144,0.36,H2O,2.232386499919983e-06,0.4784398290909228,0.0,0.4474193629704863
binary,PR,144,0.36,Heavy_squalane,2.433584776262669e-06,0.5215601709090771,1.0,0.4474193629704863
binary,PR,145,0.3625,H2O,2.260431713687834e-06,0.4848235418944996,0.0,0.4546028714551906
binary,PR,145,0.3625,Heavy_squalane,2.401948551212167e-06,0.5151764581055003,1.0,0.4546028714551906
binary,PR,146,0.365,H2O,2.287226845611466e-06,0.4909318991799003,0.0,0.46146618041411996
binary,PR,146,0.365,Heavy_squalane,2.371722490197164e-06,0.5090681008200996,1.0,0.46146618041411996
binary,PR,147,0.3675,H2O,2.312813135183078e-06,0.4967730842278294,0.0,0.4680198539419292
binary,PR,147,0.3675,Heavy_squalane,2.342860065747387e-06,0.5032269157721706,1.0,0.4680198539419292
binary,PR,148,0.37,H2O,2.337255897346877e-06,0.5023608905157245,0.0,0.4742806212196671
binary,PR,148,0.37,Heavy_squalane,2.315287605686264e-06,0.49763910948427553,1.0,0.4742806212196671
binary,PR,149,0.3725,H2O,2.360645189105031e-06,0.5077149071077524,0.0,0.480271550194524
binary,PR,149,0.3725,Heavy_squalane,2.288903516393252e-06,0.4922850928922476,1.0,0.480271550194524
binary,PR,150,0.375,H2O,2.383091887199628e-06,0.5128596441026038,0.0,0.4860210409691271
binary,PR,150,0.375,Heavy_squalane,2.263582723686429e-06,0.4871403558973963,1.0,0.4860210409691271
binary,PR,151,0.3775,H2O,2.40472012516758e-06,0.517822814664989,0.0,0.4915608894371553
binary,PR,151,0.3775,Heavy_squalane,2.239185197395968e-06,0.482177185335011,1.0,0.4915608894371553
binary,PR,152,0.38,H2O,2.425657923631222e-06,0.5226331866511027,0.0,0.4969238867907883
binary,PR,152,0.38,Heavy_squalane,2.215566525153223e-06,0.47736681334889736,1.0,0.4969238867907883
binary,PR,153,0.3825,H2O,2.446027959699916e-06,0.5273184527394742,0.0,0.5021414557480455
binary,PR,153,0.3825,Heavy_squalane,2.192588320448344e-06,0.4726815472605257,1.0,0.5021414557480455
binary,PR,154,0.385,H2O,2.46594001118056e-06,0.5319034737681563,0.0,0.5072417155927371
binary,PR,154,0.385,Heavy_squalane,2.170126743020416e-06,0.46809652623184383,1.0,0.5072417155927371
binary,PR,155,0.3875,H2O,2.48548589295338e-06,0.5364090857839207,0.0,0.5122481832615485
binary,PR,155,0.3875,Heavy_squalane,2.148078225970955e-06,0.46359091421607945,1.0,0.5122481832615485
binary,PR,156,0.39,H2O,2.504736764493595e-06,0.5408514533228571,0.0,0.5171790860932269
binary,PR,156,0.39,Heavy_squalane,2.126362494101559e-06,0.4591485466771429,1.0,0.5171790860932269
binary,PR,157,0.3925,H2O,2.523743019585875e-06,0.5452420138662702,0.0,0.5220473318322496
binary,PR,157,0.3925,Heavy_squalane,2.104922702063494e-06,0.4547579861337298,1.0,0.5220473318322496
binary,PR,158,0.395,H2O,2.542535324013869e-06,0.5495876915264597,0.0,0.5268607751787243
binary,PR,158,0.395,Heavy_squalane,2.083724257877548e-06,0.45041230847354014,1.0,0.5268607751787243
binary,PR,159,0.3975,H2O,2.561126233314692e-06,0.553891247192375,0.0,0.5316226324069107
binary,PR,159,0.3975,Heavy_squalane,2.06275299622145e-06,0.44610875280762496,1.0,0.5316226324069107
binary,PR,160,0.4,H2O,2.579512273069319e-06,0.5581517379099183,0.0,0.536332013266643
binary,PR,160,0.4,Heavy_squalane,2.042012838952519e-06,0.4418482620900816,1.0,0.536332013266643
binary,PR,161,0.4025,H2O,2.597676288042324e-06,0.5623650442588439,0.0,0.5409845240233031
binary,PR,161,0.4025,Heavy_squalane,2.021523135111496e-06,0.43763495574115613,1.0,0.5409845240233031
binary,PR,162,0.405,H2O,2.615590060070841e-06,0.5665244614524001,0.0,0.5455729365172158
binary,PR,162,0.405,Heavy_squalane,2.001315719011048e-06,0.43347553854759985,1.0,0.5455729365172158
binary,PR,163,0.4075,H2O,2.633217240602901e-06,0.5706213703936719,0.0,0.5500879407009374
binary,PR,163,0.4075,Heavy_squalane,1.981431591750229e-06,0.42937862960632805,1.0,0.5500879407009374
binary,PR,164,0.41,H2O,2.65051661085454e-06,0.5746459875214955,0.0,0.5545189788394076
binary,PR,164,0.41,Heavy_squalane,1.961917250010787e-06,0.42535401247850446,1.0,0.5545189788394076
binary,PR,165,0.4125,H2O,2.667445503811433e-06,0.5785881577342499,0.0,0.5588551216672683
binary,PR,165,0.4125,Heavy_squalane,1.942820828387872e-06,0.4214118422657501,1.0,0.5588551216672683
binary,PR,166,0.415,H2O,2.683963147507543e-06,0.5824381357746163,0.0,0.563085926448223
binary,PR,166,0.415,Heavy_squalane,1.924188315545256e-06,0.4175618642253837,1.0,0.563085926448223
binary,PR,167,0.4175,H2O,2.700009639533416e-06,0.5861854542797044,0.0,0.5672001902943827
binary,PR,167,0.4175,Heavy_squalane,1.906057638016393e-06,0.41381454572029563,1.0,0.5672001902943827
binary,PR,168,0.42,H2O,2.715622441361262e-06,0.5898272552763122,0.0,0.5711950863619915
binary,PR,168,0.42,Heavy_squalane,1.888475482341999e-06,0.4101727447236879,1.0,0.5711950863619915
binary,PR,169,0.4225,H2O,2.730721527189856e-06,0.593355888483475,0.0,0.5750625390447821
binary,PR,169,0.4225,Heavy_squalane,1.871443177316834e-06,0.4066441115165251,1.0,0.5750625390447821
binary,PR,170,0.425,H2O,2.745310907725663e-06,0.5967682207203598,0.0,0.5787994352530723
binary,PR,170,0.425,Heavy_squalane,1.854985844691538e-06,0.4032317792796401,1.0,0.5787994352530723
binary,PR,171,0.4275,H2O,2.759365851192509e-06,0.6000619820378994,0.0,0.5824036060802857
binary,PR,171,0.4275,Heavy_squalane,1.839102196760294e-06,0.39993801796210066,1.0,0.5824036060802857
binary,PR,172,0.43,H2O,2.772947828585844e-06,0.6032398607256446,0.0,0.5858782981032086
binary,PR,172,0.43,Heavy_squalane,1.823810457993944e-06,0.39676013927435544,1.0,0.5858782981032086
binary,PR,173,0.4325,H2O,2.786010074178762e-06,0.6063020672808052,0.0,0.5892240314600586
binary,PR,173,0.4325,Heavy_squalane,1.8090758153906e-06,0.39369793271919473,1.0,0.5892240314600586
binary,PR,174,0.435,H2O,2.798583256856064e-06,0.6092517265876165,0.0,0.5924444953834143
binary,PR,174,0.435,Heavy_squalane,1.794892862663147e-06,0.3907482734123835,1.0,0.5924444953834143
binary,PR,175,0.4375,H2O,2.810670543549352e-06,0.6120928179044554,0.0,0.5955442907734853
binary,PR,175,0.4375,Heavy_squalane,1.781231960995447e-06,0.3879071820955447,1.0,0.5955442907734853
binary,PR,176,0.44,H2O,2.822340403462979e-06,0.6148307801681316,0.0,0.5985295879190442
binary,PR,176,0.44,Heavy_squalane,1.768094061596141e-06,0.38516921983186825,1.0,0.5985295879190442
binary,PR,177,0.4425,H2O,2.833571879858111e-06,0.6174709172780022,0.0,0.6014063855703364
binary,PR,177,0.4425,Heavy_squalane,1.755424622761558e-06,0.3825290827219978,1.0,0.6014063855703364
binary,PR,178,0.445,H2O,2.844409308238285e-06,0.6200199950641822,0.0,0.6041822513976365
binary,PR,178,0.445,Heavy_squalane,1.743199689668052e-06,0.37998000493581774,1.0,0.6041822513976365
binary,PR,179,0.4475,H2O,2.854885115345227e-06,0.6224854806057998,0.0,0.6068654910915988
binary,PR,179,0.4475,Heavy_squalane,1.731382684133192e-06,0.37751451939420033,1.0,0.6068654910915988
binary,PR,180,0.45,H2O,2.86503450609009e-06,0.6248755185159288,0.0,0.6094651220168755
binary,PR,180,0.45,Heavy_squalane,1.719933893527341e-06,0.3751244814840713,1.0,0.6094651220168755
binary,PR,181,0.4525,H2O,2.874895146227038e-06,0.627198856923592,0.0,0.6119907923465534
binary,PR,181,0.4525,Heavy_squalane,1.708810825955991e-06,0.37280114307640794,1.0,0.6119907923465534
binary,PR,182,0.455,H2O,2.884506664563628e-06,0.6294647289865842,0.0,0.6144526521606957
binary,PR,182,0.455,Heavy_squalane,1.697968781213264e-06,0.37053527101341577,1.0,0.6144526521606957
binary,PR,183,0.4575,H2O,2.893909950519875e-06,0.6316826883364385,0.0,0.6168611748781492
binary,PR,183,0.4575,Heavy_squalane,1.687361634017454e-06,0.36831731166356163,1.0,0.6168611748781492
binary,PR,184,0.46,H2O,2.903146294263408e-06,0.6338624055958528,0.0,0.6192269368747475
binary,PR,184,0.46,Heavy_squalane,1.676942804938412e-06,0.3661375944041472,1.0,0.6192269368747475
binary,PR,185,0.4625,H2O,2.912256430979982e-06,0.6360134413819417,0.0,0.6215603720873526
binary,PR,185,0.4625,Heavy_squalane,1.666666342495021e-06,0.36398655861805823,1.0,0.6215603720873526
binary,PR,186,0.465,H2O,2.92127957026731e-06,0.6381450154210132,0.0,0.6238715229183242
binary,PR,186,0.465,Heavy_squalane,1.656488021225995e-06,0.3618549845789867,1.0,0.6238715229183242
binary,PR,187,0.4675,H2O,2.930252474588189e-06,0.6402657897335821,0.0,0.626169806889531
binary,PR,187,0.4675,Heavy_squalane,1.646366363359536e-06,0.3597342102664179,1.0,0.626169806889531
binary,PR,188,0.47,H2O,2.939208675614621e-06,0.6423836781464921,0.0,0.6284638122715316
binary,PR,188,0.47,Heavy_squalane,1.636263546991182e-06,0.35761632185350795,1.0,0.6284638122715316
binary,PR,189,0.4725,H2O,2.948177824300723e-06,0.6445056925618382,0.0,0.6307611339087912
binary,PR,189,0.4725,Heavy_squalane,1.626146123998392e-06,0.35549430743816185,1.0,0.6307611339087912
binary,PR,190,0.475,H2O,2.957185211623873e-06,0.6466378266544449,0.0,0.633068249878401
binary,PR,190,0.475,Heavy_squalane,1.61598556454873e-06,0.3533621733455551,1.0,0.633068249878401
binary,PR,191,0.4775,H2O,2.966251435285544e-06,0.6487849743167309,0.0,0.6353904359995778
binary,PR,191,0.4775,Heavy_squalane,1.605758633858639e-06,0.351215025683269,1.0,0.6353904359995778
binary,PR,192,0.48,H2O,2.975392191539397e-06,0.6509508778201343,0.0,0.6377317126833294
binary,PR,192,0.48,Heavy_squalane,1.595447625903071e-06,0.34904912217986567,1.0,0.6377317126833294
binary,PR,193,0.4825,H2O,2.984602709895378e-06,0.653138093656341,0.0,0.6400948110593707
binary,PR,193,0.4825,Heavy_squalane,1.585032316576947e-06,0.34686190634365893,1.0,0.6400948110593707
binary,PR,194,0.485,H2O,2.993933814448851e-06,0.6553477280102021,0.0,0.6424808905660343
binary,PR,194,0.485,Heavy_squalane,1.574532186858844e-06,0.34465227198979786,1.0,0.6424808905660343
binary,PR,195,0.4875,H2O,3.003323564456563e-06,0.6575801295074077,0.0,0.6448902904256387
binary,PR,195,0.4875,Heavy_squalane,1.563912320098446e-06,0.3424198704925922,1.0,0.6448902904256387
binary,PR,196,0.49,H2O,3.01283454589165e-06,0.6598344422045932,0.0,0.6473220496924819
binary,PR,196,0.49,Heavy_squalane,1.553211651735402e-06,0.3401655577954067,1.0,0.6473220496924819
binary,PR,197,0.4925,H2O,3.022388346932955e-06,0.6621085817250254,0.0,0.6497738850077235
binary,PR,197,0.4925,Heavy_squalane,1.542404242008532e-06,0.33789141827497454,1.0,0.6497738850077235
binary,PR,198,0.495,H2O,3.03204628658491e-06,0.6643998622928247,0.0,0.6522428697047581
binary,PR,198,0.495,Heavy_squalane,1.531540280277711e-06,0.3356001377071753,1.0,0.6522428697047581
binary,PR,199,0.4975,H2O,3.041714679252528e-06,0.6667040873585138,0.0,0.654724456561973
binary,PR,199,0.4975,Heavy_squalane,1.520601252098399e-06,0.3332959126414861,1.0,0.654724456561973
binary,PR,200,0.5,H2O,3.051455752977576e-06,0.6690172711949222,0.0,0.6572143349307774
binary,PR,200,0.5,Heavy_squalane,1.509645857340218e-06,0.3309827288050778,1.0,0.6572143349307774
binary,PR,201,0.5025,H2O,3.061163439419027e-06,0.671333686783168,0.0,0.6597063307090708
binary,PR,201,0.5025,Heavy_squalane,1.498660534389311e-06,0.3286663132168321,1.0,0.6597063307090708
binary,PR,202,0.505,H2O,3.070902863962187e-06,0.673648684765339,0.0,0.6621954416424896
binary,PR,202,0.505,Heavy_squalane,1.487708966523187e-06,0.3263513152346609,1.0,0.6621954416424896
binary,PR,203,0.5075,H2O,3.080560256417974e-06,0.6759558797115384,0.0,0.6646748112711984
binary,PR,203,0.5075,Heavy_squalane,1.476778985505022e-06,0.3240441202884617,1.0,0.6646748112711984
binary,PR,204,0.51,H2O,3.090205772641329e-06,0.6782507616576064,0.0,0.6671396117989037
binary,PR,204,0.51,Heavy_squalane,1.465934739591994e-06,0.3217492383423934,1.0,0.6671396117989037
binary,PR,205,0.5125,H2O,3.099723124644624e-06,0.6805271752903497,0.0,0.6695832600374259
binary,PR,205,0.5125,Heavy_squalane,1.455162024977968e-06,0.31947282470965044,1.0,0.6695832600374259
binary,PR,206,0.515,H2O,3.109188682346674e-06,0.6827814174672421,0.0,0.6720018169294625
binary,PR,206,0.515,Heavy_squalane,1.444521484341986e-06,0.31721858253275803,1.0,0.6720018169294625
binary,PR,207,0.5175,H2O,3.118488135626581e-06,0.6850082377839204,0.0,0.6743896927319509
binary,PR,207,0.5175,Heavy_squalane,1.433994540662459e-06,0.3149917622160796,1.0,0.6743896927319509
binary,PR,208,0.52,H2O,3.12770395051018e-06,0.6872051211220518,0.0,0.6767442397676536
binary,PR,208,0.52,Heavy_squalane,1.423635750514372e-06,0.31279487887794827,1.0,0.6767442397676536
binary,PR,209,0.5225,H2O,3.136726866072705e-06,0.689368071343606,0.0,0.679061229128744
binary,PR,209,0.5225,Heavy_squalane,1.413421300724603e-06,0.31063192865639394,1.0,0.679061229128744
binary,PR,210,0.525,H2O,3.145644178181419e-06,0.6914958307261295,0.0,0.6813393709562473
binary,PR,210,0.525,Heavy_squalane,1.403398691503312e-06,0.30850416927387053,1.0,0.6813393709562473
binary,PR,211,0.5275,H2O,3.154377582478012e-06,0.6935861399736832,0.0,0.6835763055230138
binary,PR,211,0.5275,Heavy_squalane,1.393547182278242e-06,0.30641386002631665,1.0,0.6835763055230138
binary,PR,212,0.53,H2O,3.162945621629489e-06,0.6956378686891503,0.0,0.6857708839569502
binary,PR,212,0.53,Heavy_squalane,1.383882209336207e-06,0.30436213131084966,1.0,0.6857708839569502
binary,PR,213,0.5325,H2O,3.171322300074304e-06,0.6976499683516476,0.0,0.6879220460440808
binary,PR,213,0.5325,Heavy_squalane,1.374398969815888e-06,0.30235003164835234,1.0,0.6879220460440808
binary,PR,214,0.535,H2O,3.179576133198335e-06,0.6996230859166024,0.0,0.6900305438269356
binary,PR,214,0.535,Heavy_squalane,1.365122572723659e-06,0.30037691408339756,1.0,0.6900305438269356
binary,PR,215,0.5375,H2O,3.187640193787348e-06,0.7015568435643493,0.0,0.6920960324885269
binary,PR,215,0.5375,Heavy_squalane,1.356026114978359e-06,0.29844315643565056,1.0,0.6920960324885269
binary,PR,216,0.54,H2O,3.195538271463337e-06,0.703451650529927,0.0,0.6941190068103452
binary,PR,216,0.54,Heavy_squalane,1.347116890488535e-06,0.296548349470073,1.0,0.6941190068103452
binary,PR,217,0.5425,H2O,3.203273149355105e-06,0.7053081208807626,0.0,0.6961001781124309
binary,PR,217,0.5425,Heavy_squalane,1.338391769170116e-06,0.2946918791192375,1.0,0.6961001781124309
binary,PR,218,0.545,H2O,3.210848238748044e-06,0.7071270246607002,0.0,0.698040421727601
binary,PR,218,0.545,Heavy_squalane,1.329846893486084e-06,0.2928729753392997,1.0,0.698040421727601
binary,PR,219,0.5475,H2O,3.218267401585312e-06,0.7089092406725099,0.0,0.6999407263820279
binary,PR,219,0.5475,Heavy_squalane,1.321477909862862e-06,0.2910907593274901,1.0,0.6999407263820279
binary,PR,220,0.55,H2O,3.225534772460626e-06,0.7106557159000799,0.0,0.7018021507953249
binary,PR,220,0.55,Heavy_squalane,1.313280156193441e-06,0.28934428409992013,1.0,0.7018021507953249
binary,PR,221,0.5525,H2O,3.232654622790094e-06,0.7123674333744736,0.0,0.7036257893919156
binary,PR,221,0.5525,Heavy_squalane,1.305248812066632e-06,0.2876325666255263,1.0,0.7036257893919156
binary,PR,222,0.555,H2O,3.23961219878382e-06,0.7140451797579555,0.0,0.7054125248492646
binary,PR,222,0.555,Heavy_squalane,1.29737270164219e-06,0.2859548202420445,1.0,0.7054125248492646
binary,PR,223,0.5575,H2O,3.246468297257085e-06,0.7156904052395512,0.0,0.7071639438124973
binary,PR,223,0.5575,Heavy_squalane,1.289666703980564e-06,0.28430959476044887,1.0,0.7071639438124973
binary,PR,224,0.56,H2O,3.253171274465138e-06,0.7173037845765334,0.0,0.7088808046666516
binary,PR,224,0.56,Heavy_squalane,1.282105611583464e-06,0.2826962154234665,1.0,0.7088808046666516
binary,PR,225,0.5625,H2O,3.259743347221357e-06,0.7188862481556728,0.0,0.7105641357667933
binary,PR,225,0.5625,Heavy_squalane,1.274692184942932e-06,0.2811137518443273,1.0,0.7105641357667933
binary,PR,226,0.565,H2O,3.26617100659288e-06,0.7204385297151124,0.0,0.7122147541580243
binary,PR,226,0.565,Heavy_squalane,1.2674163459387e-06,0.2795614702848877,1.0,0.7122147541580243
binary,PR,227,0.5675,H2O,3.272509368444398e-06,0.721961804525438,0.0,0.7138339442671288
binary,PR,227,0.5675,Heavy_squalane,1.260291879393766e-06,0.27803819547456204,1.0,0.7138339442671288
binary,PR,228,0.57,H2O,3.278710838592478e-06,0.7234566460965164,0.0,0.7154223487398514
binary,PR,228,0.57,Heavy_squalane,1.253296512895817e-06,0.2765433539034836,1.0,0.7154223487398514
binary,PR,229,0.5725,H2O,3.284779169494806e-06,0.72492367887375,0.0,0.7169806628161967
binary,PR,229,0.5725,Heavy_squalane,1.246427721964551e-06,0.27507632112624997,1.0,0.7169806628161967
binary,PR,230,0.575,H2O,3.290749602978734e-06,0.7263637262073435,0.0,0.718509791378218
binary,PR,230,0.575,Heavy_squalane,1.239693595446316e-06,0.27363627379265665,1.0,0.718509791378218
binary,PR,231,0.5775,H2O,3.296623803378728e-06,0.7277774404728324,0.0,0.7200104560820352
binary,PR,231,0.5775,Heavy_squalane,1.233090392264561e-06,0.2722225595271675,1.0,0.7200104560820352
binary,PR,232,0.58,H2O,3.302358103857519e-06,0.7291650783081226,0.0,0.7214829572402929
binary,PR,232,0.58,Heavy_squalane,1.22660001838273e-06,0.27083492169187745,1.0,0.7214829572402929
binary,PR,233,0.5825,H2O,3.308014286452465e-06,0.7305272173729986,0.0,0.7229279347642014
binary,PR,233,0.5825,Heavy_squalane,1.220241756283629e-06,0.2694727826270014,1.0,0.7229279347642014
binary,PR,234,0.585,H2O,3.313548897515353e-06,0.7318639669107418,0.0,0.7243455305968666
binary,PR,234,0.585,Heavy_squalane,1.213998634988695e-06,0.2681360330892583,1.0,0.7243455305968666
binary,PR,235,0.5875,H2O,3.318963211460547e-06,0.7331753713947854,0.0,0.7257358173748415
binary,PR,235,0.5875,Heavy_squalane,1.207870805272155e-06,0.2668246286052146,1.0,0.7257358173748415
binary,PR,236,0.59,H2O,3.324285148526114e-06,0.7344614509043463,0.0,0.7270988413244693
binary,PR,236,0.59,Heavy_squalane,1.201868190676241e-06,0.26553854909565355,1.0,0.7270988413244693
binary,PR,237,0.5925,H2O,3.32949959622669e-06,0.7357219359672525,0.0,0.7284343414081382
binary,PR,237,0.5925,Heavy_squalane,1.19598677771077e-06,0.2642780640327474,1.0,0.7284343414081382
binary,PR,238,0.595,H2O,3.334604829086512e-06,0.7369563744885608,0.0,0.7297418630126412
binary,PR,238,0.595,Heavy_squalane,1.1902285864609e-06,0.2630436255114392,1.0,0.7297418630126412
