system,eos,step,pvi,component,mass_rate_kg_s,total_mass_fraction,hydrocarbon_normalized_mass_fraction,reservoir_watercut
lmh,PR,59,0.1475,Middle_nC10,4.589748900230969e-07,0.1021480079438771,0.11885048787031895,0.0004386146260753044
lmh,PR,59,0.1475,Heavy_squalane,3.327950933998161e-06,0.7406582927135088,0.8617652091909885,0.0004386146260753044
lmh,PR,60,0.15,H2O,6.31430425842104e-07,0.14052619108749584,0.0,0.00043957847260075387
lmh,PR,60,0.15,Light_nC4,7.486008201900798e-08,0.01666027128261842,0.019384268734958583,0.00043957847260075387
lmh,PR,60,0.15,Middle_nC10,4.589885399832975e-07,0.10214888075854692,0.11885048700645845,0.00043957847260075387
lmh,PR,60,0.15,Heavy_squalane,3.328050067216828e-06,0.7406646568713388,0.861765244258583,0.00043957847260075387
lmh,PR,61,0.1525,H2O,6.314107945896074e-07,0.14051884485709354,0.0,0.0004405430830995904
lmh,PR,61,0.1525,Light_nC4,7.486217598238276e-08,0.016660384305545766,0.01938423455343315,0.0004405430830995904
lmh,PR,61,0.1525,Middle_nC10,4.590021847314509e-07,0.10214975312113128,0.11885048614491935,0.0004405430830995904
lmh,PR,61,0.1525,Heavy_squalane,3.328149162493555e-06,0.7406710177162293,0.8617652793016474,0.0004405430830995904
lmh,PR,62,0.155,H2O,6.313911749335622e-07,0.1405115024037776,0.0,0.0004415084613836617
lmh,PR,62,0.155,Light_nC4,7.486426924941361e-08,0.016660497273663862,0.019384200393907737,0.0004415084613836617
lmh,PR,62,0.155,Middle_nC10,4.590158247460167e-07,0.10215062503678254,0.11885048528569339,0.0004415084613836617
lmh,PR,62,0.155,Heavy_squalane,3.328248223298623e-06,0.7406773752857759,0.8617653143203988,0.0004415084613836617
lmh,PR,63,0.1575,H2O,6.313715663003981e-07,0.14050416368505592,0.0,0.00044247461120524906
lmh,PR,63,0.1575,Light_nC4,7.486636177741993e-08,0.016660610187621924,0.01938416625617834,0.00044247461120524906
lmh,PR,63,0.1575,Middle_nC10,4.590294597700355e-07,0.10215149651054405,0.11885048442877248,0.00044247461120524906
lmh,PR,63,0.1575,Heavy_squalane,3.328347247769889e-06,0.7406837296167782,0.8617653493150491,0.00044247461120524906
lmh,PR,64,0.16,H2O,6.313519676647498e-07,0.14049682866248267,0.0,0.0004434415358414248
lmh,PR,64,0.16,Light_nC4,7.486845346770111e-08,0.016660723048006986,0.019384132140059906,0.0004434415358414248
lmh,PR,64,0.16,Middle_nC10,4.590430892026234e-07,0.10215236754697869,0.11885048357414912,0.0004434415358414248
lmh,PR,64,0.16,Heavy_squalane,3.328446231551376e-06,0.7406900807425317,0.8617653842857909,0.0004434415358414248
lmh,PR,65,0.1625,H2O,6.313323805524273e-07,0.14048949729805488,0.0,0.00044440923856522676
lmh,PR,65,0.1625,Light_nC4,7.487054452381592e-08,0.01666083585539939,0.01938409804536957,0.00044440923856522676
lmh,PR,65,0.1625,Middle_nC10,4.590567142960963e-07,0.10215323815059688,0.11885048272181598,0.00044440923856522676
lmh,PR,65,0.1625,Heavy_squalane,3.328545183724343e-06,0.7406964286959489,0.8617654192328146,0.00044440923856522676
lmh,PR,66,0.165,H2O,6.313128039797221e-07,0.1404821695563799,0.0,0.00044537772235840866
lmh,PR,66,0.165,Light_nC4,7.487263485017625e-08,0.016660948610339336,0.019384063971936656,0.00044537772235840866
lmh,PR,66,0.165,Middle_nC10,4.590703344683168e-07,0.10215410832559889,0.11885048187176576,0.00044537772235840866
lmh,PR,66,0.165,Heavy_squalane,3.328644100068678e-06,0.7407027735076818,0.8617654541562976,0.00044537772235840866
lmh,PR,67,0.1675,H2O,6.312932374791294e-07,0.1404748454026012,0.0,0.0004463469901789093
lmh,PR,67,0.1675,Light_nC4,7.487472441207481e-08,0.01666106131335884,0.019384029919593076,0.0004463469901789093
lmh,PR,67,0.1675,Middle_nC10,4.590839495103658e-07,0.10215497807612148,0.11885048102399146,0.0004463469901789093
lmh,PR,67,0.1675,Heavy_squalane,3.328742979070398e-06,0.7407091152079185,0.8617654890564155,0.0004463469901789093
lmh,PR,68,0.17,H2O,6.312736816423898e-07,0.14046752480480396,0.0,0.00044731704464425246
lmh,PR,68,0.17,Light_nC4,7.487681329866592e-08,0.01666117396494479,0.019383995888184572,0.00044731704464425246
lmh,PR,68,0.17,Middle_nC10,4.590975599724394e-07,0.10215584740595218,0.11885048017848661,0.00044731704464425246
lmh,PR,68,0.17,Heavy_squalane,3.328841824719668e-06,0.740715453824299,0.8617655239333287,0.00044731704464425246
lmh,PR,69,0.1725,H2O,6.312541365405382e-07,0.14046020773033824,0.0,0.00044828788851271003
lmh,PR,69,0.1725,Light_nC4,7.487890153780316e-08,0.016661286565595373,0.019383961877553493,0.00044828788851271003
lmh,PR,69,0.1725,Middle_nC10,4.591111660289585e-07,0.10215671631896557,0.11885047933524424,0.00044828788851271003
lmh,PR,69,0.1725,Heavy_squalane,3.328940638281998e-06,0.7407217893851008,0.8617655587872022,0.00044828788851271003
lmh,PR,70,0.175,H2O,6.31234601281526e-07,0.1404528941503846,0.0,0.0004492595240766016
lmh,PR,70,0.175,Light_nC4,7.488098904079423e-08,0.016661399115749934,0.0193839278875601,0.0004492595240766016
lmh,PR,70,0.175,Middle_nC10,4.591247671393364e-07,0.10215758481858185,0.1188504784942585,0.0004492595240766016
lmh,PR,70,0.175,Heavy_squalane,3.329039415838391e-06,0.7407281219152836,0.8617655936181814,0.0004492595240766016
lmh,PR,71,0.1775,H2O,6.312150759671941e-07,0.14044558403453378,0.0,0.0004502319538803776
lmh,PR,71,0.1775,Light_nC4,7.488307583779322e-08,0.01666151161587235,0.019383893918057362,0.0004502319538803776
lmh,PR,71,0.1775,Middle_nC10,4.591383634918495e-07,0.10215845290840972,0.11885047765552292,0.0004502319538803776
lmh,PR,71,0.1775,Heavy_squalane,3.329138158754762e-06,0.7407344514411842,0.8617656284264197,0.0004502319538803776
lmh,PR,72,0.18,H2O,6.311955612233541e-07,0.14043827735351894,0.0,0.00045120518035655834
lmh,PR,72,0.18,Light_nC4,7.488516202043847e-08,0.016661624066408948,0.01938385996890361,0.00045120518035655834
lmh,PR,72,0.18,Middle_nC10,4.591519556516352e-07,0.10215932059192231,0.11885047681903144,0.00045120518035655834
lmh,PR,72,0.18,Heavy_squalane,3.329236871129556e-06,0.7407407779881497,0.861765663212065,0.00045120518035655834
lmh,PR,73,0.1825,H2O,6.311760566986164e-07,0.14043097408090457,0.0,0.00045217920559673027
lmh,PR,73,0.1825,Light_nC4,7.488724756274333e-08,0.01666173646776254,0.019383826039970388,0.00045217920559673027
lmh,PR,73,0.1825,Middle_nC10,4.591655434623139e-07,0.10216018787225649,0.11885047598477805,0.00045217920559673027
lmh,PR,73,0.1825,Heavy_squalane,3.329335551829558e-06,0.7407471015790763,0.8617656979752516,0.00045217920559673027
lmh,PR,74,0.185,H2O,6.311565615383502e-07,0.14042367419064497,0.0,0.00045315403167575446
lmh,PR,74,0.185,Light_nC4,7.488933237876998e-08,0.016661848820330023,0.019383792131131176,0.00045315403167575446
lmh,PR,74,0.185,Middle_nC10,4.591791263998742e-07,0.102161054752503,0.1188504751527571,0.00045315403167575446
lmh,PR,74,0.185,Heavy_squalane,3.329434197055897e-06,0.7407534222365221,0.8617657327161117,0.00045315403167575446
lmh,PR,75,0.1875,H2O,6.311370769371473e-07,0.14041637765784123,0.0,0.0004541296605492959
lmh,PR,75,0.1875,Light_nC4,7.48914166250334e-08,0.01666196112449066,0.019383758242264806,0.0004541296605492959
lmh,PR,75,0.1875,Middle_nC10,4.59192705426761e-07,0.10216192123561625,0.11885047432296297,0.0004541296605492959
lmh,PR,75,0.1875,Heavy_squalane,3.329532813787736e-06,0.7407597399820518,0.8617657674347722,0.0004541296605492959
lmh,PR,76,0.19,H2O,6.311176020598348e-07,0.14040908445789188,0.0,0.0004551060941651957
lmh,PR,76,0.19,Light_nC4,7.489350021703922e-08,0.016662073380619213,0.019383724373251598,0.0004551060941651957
lmh,PR,76,0.19,Middle_nC10,4.592062800276539e-07,0.10216278732451566,0.11885047349539037,0.0004551060941651957
lmh,PR,76,0.19,Heavy_squalane,3.329631398289184e-06,0.7407660548369732,0.8617658021313581,0.0004551060941651957
lmh,PR,77,0.1925,H2O,6.310981365987322e-07,0.14040179456755425,0.0,0.00045608333432089587
lmh,PR,77,0.1925,Light_nC4,7.489558313205546e-08,0.016662185589069532,0.019383690523978165,0.00045608333432089587
lmh,PR,77,0.1925,Middle_nC10,4.592198500657727e-07,0.10216365302195886,0.11885047267003365,0.00045608333432089587
lmh,PR,77,0.1925,Heavy_squalane,3.329729949569068e-06,0.7407723668214173,0.8617658368059882,0.00045608333432089587
lmh,PR,78,0.195,H2O,6.31078681234276e-07,0.1403945079616901,0.0,0.0004570613830977083
lmh,PR,78,0.195,Light_nC4,7.489766546576023e-08,0.016662297750224746,0.01938365669432247,0.0004570613830977083
lmh,PR,78,0.195,Middle_nC10,4.592334161305714e-07,0.10216451833092893,0.1188504718468874,0.0004570613830977083
lmh,PR,78,0.195,Heavy_squalane,3.329828471902053e-06,0.7407786759571562,0.8617658714587901,0.0004570613830977083
lmh,PR,79,0.1975,H2O,6.310592351503471e-07,0.14038722461711703,0.0,0.000458040242344877
lmh,PR,79,0.1975,Light_nC4,7.48997471350518e-08,0.01666240986443791,0.019383622884171597,0.000458040242344877
lmh,PR,79,0.1975,Middle_nC10,4.592469777151069e-07,0.10216538325417675,0.11885047102594645,0.000458040242344877
lmh,PR,79,0.1975,Heavy_squalane,3.329926961612959e-06,0.7407849822642683,0.8617659060898819,0.000458040242344877
lmh,PR,80,0.2,H2O,6.310397985776853e-07,0.14037994451282512,0.0,0.00045901991364637933
lmh,PR,80,0.2,Light_nC4,7.490182817975829e-08,0.016662521932028662,0.01938358909342275,0.00045901991364637933
lmh,PR,80,0.2,Middle_nC10,4.592605350659376e-07,0.102166247794195,0.11885047020720571,0.00045901991364637933
lmh,PR,80,0.2,Heavy_squalane,3.330025420490084e-06,0.7407912857609513,0.8617659406993716,0.00045901991364637933
lmh,PR,81,0.2025,H2O,6.31020372222998e-07,0.14037266762565778,0.0,0.00046000039890244765
lmh,PR,81,0.2025,Light_nC4,7.49039086975109e-08,0.016662633953349736,0.019383555321963227,0.00046000039890244765
lmh,PR,81,0.2025,Middle_nC10,4.592740887842785e-07,0.10216711195373152,0.11885046939066005,0.00046000039890244765
lmh,PR,81,0.2025,Heavy_squalane,3.330123852893325e-06,0.7407975864672609,0.8617659752873766,0.00046000039890244765
lmh,PR,82,0.205,H2O,6.310009547602222e-07,0.14036539393237701,0.0,0.00046098170005203333
lmh,PR,82,0.205,Light_nC4,7.490598854470413e-08,0.016662745928755166,0.01938352156968003,0.00046098170005203333
lmh,PR,82,0.205,Middle_nC10,4.592876379922078e-07,0.10216797573554358,0.1188504685763041,0.00046098170005203333
lmh,PR,82,0.205,Heavy_squalane,3.3302222524576e-06,0.7408038844033242,0.861766009854016,0.00046098170005203333
lmh,PR,83,0.2075,H2O,6.30981546930473e-07,0.14035812341228837,0.0,0.0004619638187155794
lmh,PR,83,0.2075,Light_nC4,7.490806782157511e-08,0.016662857858559886,0.019383487836472015,0.0004619638187155794
lmh,PR,83,0.2075,Middle_nC10,4.59301183306648e-07,0.10216883914208678,0.11885046776413317,0.0004619638187155794
lmh,PR,83,0.2075,Heavy_squalane,3.33032062365664e-06,0.7408101795870651,0.8617660443993949,0.0004619638187155794
lmh,PR,84,0.21,H2O,6.309621484653424e-07,0.14035085604514277,0.0,0.00046294675647816326
lmh,PR,84,0.21,Light_nC4,7.491014650826248e-08,0.016662969743071996,0.019383454122240153,0.00046294675647816326
lmh,PR,84,0.21,Middle_nC10,4.593147246080864e-07,0.10216970217576354,0.11885046695414238,0.00046294675647816326
lmh,PR,84,0.21,Heavy_squalane,3.3304189656244e-06,0.7408164720360216,0.8617660789236173,0.00046294675647816326
lmh,PR,85,0.2125,H2O,6.309427590834843e-07,0.14034359180982045,0.0,0.00046393051506585025
lmh,PR,85,0.2125,Light_nC4,7.491222458389018e-08,0.016663081582613065,0.019383420426881452,0.00046393051506585025
lmh,PR,85,0.2125,Middle_nC10,4.593282617708828e-07,0.10217056483907995,0.11885046614632694,0.00046393051506585025
lmh,PR,85,0.2125,Heavy_squalane,3.330517277450416e-06,0.7408227617684866,0.8617661134267917,0.00046393051506585025
lmh,PR,86,0.215,H2O,6.309233790389177e-07,0.1403363306871699,0.0,0.000464915095962238
lmh,PR,86,0.215,Light_nC4,7.491430208995906e-08,0.016663193377474357,0.019383386750302052,0.000464915095962238
lmh,PR,86,0.215,Middle_nC10,4.593417950516475e-07,0.10217142713430809,0.11885046534068205,0.000464915095962238
lmh,PR,86,0.215,Heavy_squalane,3.330615560995827e-06,0.7408290488010476,0.8617661479090157,0.000464915095962238
lmh,PR,87,0.2175,H2O,6.309040085971256e-07,0.14032907265887817,0.0,0.00046590050055729846
lmh,PR,87,0.2175,Light_nC4,7.491637906883627e-08,0.016663305127934295,0.01938335309241208,0.00046590050055729846
lmh,PR,87,0.2175,Middle_nC10,4.593553247122112e-07,0.10217228906362057,0.11885046453720317,0.00046590050055729846
lmh,PR,87,0.2175,Heavy_squalane,3.330713818159605e-06,0.7408353331495668,0.8617661823703846,0.00046590050055729846
lmh,PR,88,0.22,H2O,6.308846470042005e-07,0.14032181770632216,0.0,0.0004668867303055187
lmh,PR,88,0.22,Light_nC4,7.49184554420327e-08,0.016663416834276103,0.01938331945312025,0.0004668867303055187
lmh,PR,88,0.22,Middle_nC10,4.593688502734006e-07,0.10217315062922705,0.11885046373588588,0.0004668867303055187
lmh,PR,88,0.22,Heavy_squalane,3.330812045467814e-06,0.7408416148301746,0.8617662168109939,0.0004668867303055187
lmh,PR,89,0.2225,H2O,6.308652940116797e-07,0.14031456581076618,0.0,0.0004678737866962882
lmh,PR,89,0.2225,Light_nC4,7.492053119113539e-08,0.016663528496784766,0.0193832858323348,0.0004678737866962882
lmh,PR,89,0.2225,Middle_nC10,4.593823716244123e-07,0.1021740118333504,0.1188504629367256,0.0004678737866962882
lmh,PR,89,0.2225,Heavy_squalane,3.330910242117521e-06,0.7408478938590987,0.8617662512309395,0.0004678737866962882
lmh,PR,90,0.225,H2O,6.308459504047592e-07,0.14030731695486193,0.0,0.00046886167105043624
lmh,PR,90,0.225,Light_nC4,7.4922606419654e-08,0.016663640115723983,0.019383252229970484,0.00046886167105043624
lmh,PR,90,0.225,Middle_nC10,4.593958894018706e-07,0.10217487267804878,0.118850462139718,0.00046886167105043624
lmh,PR,90,0.225,Heavy_squalane,3.331008412725241e-06,0.7408541702513654,0.8617662856303115,0.00046886167105043624
lmh,PR,91,0.2275,H2O,6.308266159516421e-07,0.14030007112110235,0.0,0.0004698503847297048
lmh,PR,91,0.2275,Light_nC4,7.492468111042823e-08,0.016663751691359863,0.019383218645941305,0.0004698503847297048
lmh,PR,91,0.2275,Middle_nC10,4.594094035025196e-07,0.10217573316539916,0.11885046134485865,0.0004698503847297048
lmh,PR,91,0.2275,Heavy_squalane,3.331106556542739e-06,0.7408604440221387,0.8617663200092001,0.0004698503847297048
lmh,PR,92,0.23,H2O,6.308072904120202e-07,0.14029282829141151,0.0,0.00047083992919256986
lmh,PR,92,0.23,Light_nC4,7.4926755245627e-08,0.016663863223967366,0.019383185080158728,0.00047083992919256986
lmh,PR,92,0.23,Middle_nC10,4.594229138190515e-07,0.10217659329754626,0.1188504605521433,0.00047083992919256986
lmh,PR,92,0.23,Heavy_squalane,3.331204672792405e-06,0.7408667151870748,0.861766354367698,0.00047083992919256986
lmh,PR,93,0.2325,H2O,6.307879735655253e-07,0.14028558844911035,0.0,0.00047183030572443753
lmh,PR,93,0.2325,Light_nC4,7.492882880894155e-08,0.016663974713799937,0.019383151532540683,0.00047183030572443753
lmh,PR,93,0.2325,Middle_nC10,4.594364202533379e-07,0.10217745307646875,0.11885045976156755,0.00047183030572443753
lmh,PR,93,0.2325,Heavy_squalane,3.331302760763165e-06,0.740872983760621,0.8617663887058918,0.00047183030572443753
lmh,PR,94,0.235,H2O,6.307686662163323e-07,0.14027835157832114,0.0,0.0004728215155194384
lmh,PR,94,0.235,Light_nC4,7.493090190528516e-08,0.016664086161098726,0.01938311800300889,0.0004728215155194384
lmh,PR,94,0.235,Middle_nC10,4.594499234504523e-07,0.10217831250405011,0.1188504589731273,0.0004728215155194384
lmh,PR,94,0.235,Heavy_squalane,3.331400825132767e-06,0.7408792497565301,0.8617664230238637,0.0004728215155194384
lmh,PR,95,0.2375,H2O,6.307493670677278e-07,0.14027111765806016,0.0,0.0004738135604887808
lmh,PR,95,0.2375,Light_nC4,7.493297439309235e-08,0.016664197566183585,0.019383084491461505,0.0004738135604887808
lmh,PR,95,0.2375,Middle_nC10,4.594634225447069e-07,0.10217917158278056,0.1188504581868181,0.0004738135604887808
lmh,PR,95,0.2375,Heavy_squalane,3.331498859624761e-06,0.7408855131929757,0.8617664573217205,0.0004738135604887808
lmh,PR,96,0.24,H2O,6.307300768985322e-07,0.14026388667075693,0.0,0.0004748064420959192
lmh,PR,96,0.24,Light_nC4,7.493504637529299e-08,0.01666430892932176,0.019383050997812422,0.0004748064420959192
lmh,PR,96,0.24,Middle_nC10,4.594769181691991e-07,0.10218003031474458,0.11885045740263545,0.0004748064420959192
lmh,PR,96,0.24,Heavy_squalane,3.331596868830098e-06,0.7408917740851768,0.8617664915995521,0.0004748064420959192
lmh,PR,97,0.2425,H2O,6.307107955125467e-07,0.14025665860150857,0.0,0.0004758001614524606
lmh,PR,97,0.2425,Light_nC4,7.493711783738635e-08,0.016664420250739522,0.01938301752198806,0.0004758001614524606
lmh,PR,97,0.2425,Middle_nC10,4.594904102366899e-07,0.10218088870171005,0.11885045662057551,0.0004758001614524606
lmh,PR,97,0.2425,Heavy_squalane,3.331694852116615e-06,0.7408980324460419,0.8617665258574364,0.0004758001614524606
lmh,PR,98,0.245,H2O,6.306915227080534e-07,0.14024943343504798,0.0,0.0004767947197371814
lmh,PR,98,0.245,Light_nC4,7.493918876443288e-08,0.01666453153066872,0.0193829840639131,0.0004767947197371814
lmh,PR,98,0.245,Middle_nC10,4.595038986572896e-07,0.10218174674548809,0.11885045584063424,0.0004767947197371814
lmh,PR,98,0.245,Heavy_squalane,3.331792808832939e-06,0.7409042882887952,0.8617665600954526,0.0004767947197371814
lmh,PR,99,0.2475,H2O,6.306722587810606e-07,0.140242211155538,0.0,0.0004777901182224398
lmh,PR,99,0.2475,Light_nC4,7.494125920097816e-08,0.01666464276935008,0.019382950623509695,0.0004777901182224398
lmh,PR,99,0.2475,Middle_nC10,4.595173837059138e-07,0.10218260444795771,0.11885045506280778,0.0004777901182224398
lmh,PR,99,0.2475,Heavy_squalane,3.33189074097285e-06,0.7409105416271543,0.8617665943136826,0.0004777901182224398
lmh,PR,100,0.25,H2O,6.306530030368222e-07,0.14023499174866208,0.0,0.0004787863579855408
lmh,PR,100,0.25,Light_nC4,7.494332907292483e-08,0.01666475396700085,0.019382917200706992,0.0004787863579855408
lmh,PR,100,0.25,Middle_nC10,4.595308649298293e-07,0.10218346181081699,0.11885045428709208,0.0004787863579855408
lmh,PR,100,0.25,Heavy_squalane,3.331988645254035e-06,0.74091679247352,0.8617666285122009,0.0004787863579855408
lmh,PR,101,0.2525,H2O,6.306337563095913e-07,0.1402277752008502,0.0,0.00047978344001521514
lmh,PR,101,0.2525,Light_nC4,7.494539848741696e-08,0.016664865123826877,0.019382883795437723,0.00047978344001521514
lmh,PR,101,0.2525,Middle_nC10,4.59544342987539e-07,0.10218431883567561,0.11885045351348347,0.00047978344001521514
lmh,PR,101,0.2525,Heavy_squalane,3.332086526451562e-06,0.7409230408396473,0.8617666626910789,0.00047978344001521514
lmh,PR,102,0.255,H2O,6.306145174004143e-07,0.1402205614979406,0.0,0.0004807813653962922
lmh,PR,102,0.255,Light_nC4,7.494746731033813e-08,0.01666497624004312,0.01938285040763184,0.0004807813653962922
lmh,PR,102,0.255,Middle_nC10,4.595578170582707e-07,0.1021851755242136,0.11885045274197824,0.0004807813653962922
lmh,PR,102,0.255,Heavy_squalane,3.332184378614508e-06,0.7409292867378027,0.8617666968503899,0.0004807813653962922
lmh,PR,103,0.2575,H2O,6.305952881441685e-07,0.14021335062564674,0.0,0.0004817801352440994
lmh,PR,103,0.2575,Light_nC4,7.494953576820342e-08,0.01666508731586649,0.01938281703721881,0.0004817801352440994
lmh,PR,103,0.2575,Middle_nC10,4.595712885325579e-07,0.10218603187812561,0.11885045197257252,0.0004817801352440994
lmh,PR,103,0.2575,Heavy_squalane,3.332282211825804e-06,0.7409355301803612,0.8617667309902087,0.0004817801352440994
lmh,PR,104,0.26,H2O,6.305760663381962e-07,0.14020614257038697,0.0,0.0004827797505895812
lmh,PR,104,0.26,Light_nC4,7.495160360724551e-08,0.016665198351503065,0.019382783684131356,0.0004827797505895812
lmh,PR,104,0.26,Middle_nC10,4.595847558558943e-07,0.10218688789902278,0.11885045120526266,0.0004827797505895812
lmh,PR,104,0.26,Heavy_squalane,3.332380014814319e-06,0.7409417711790872,0.861766765110606,0.0004827797505895812
lmh,PR,105,0.2625,H2O,6.305568528185938e-07,0.14019893731881813,0.0,0.00048378021244457095
lmh,PR,105,0.2625,Light_nC4,7.495367093470856e-08,0.01666530934715528,0.019382750348303363,0.00048378021244457095
lmh,PR,105,0.2625,Middle_nC10,4.595982196873723e-07,0.10218774358848781,0.11885045044004498,0.00048378021244457095
lmh,PR,105,0.2625,Heavy_squalane,3.332477792359391e-06,0.7409480097455388,0.8617667992116517,0.00048378021244457095
lmh,PR,106,0.265,H2O,6.305376489201809e-07,0.14019173485717992,0.0,0.00048478152189066745
lmh,PR,106,0.265,Light_nC4,7.495573791740029e-08,0.016665420303032003,0.019382717029666794,0.00048478152189066745
lmh,PR,106,0.265,Middle_nC10,4.596116810513648e-07,0.102188598948153,0.11885044967691578,0.00048478152189066745
